DATETIME,WZ_Coast (BIDCLOSE_LOAD_FORECAST),WZ_ERCOT (BIDCLOSE_LOAD_FORECAST),WZ_East (BIDCLOSE_LOAD_FORECAST),WZ_FarWest (BIDCLOSE_LOAD_FORECAST),WZ_North (BIDCLOSE_LOAD_FORECAST),WZ_NorthCentral (BIDCLOSE_LOAD_FORECAST),WZ_SouthCentral (BIDCLOSE_LOAD_FORECAST),WZ_Southern (BIDCLOSE_LOAD_FORECAST),WZ_West (BIDCLOSE_LOAD_FORECAST),ERCOT (WIND_STWPF_BIDCLOSE),GR_COASTAL (WIND_STWPF_BIDCLOSE),GR_ERCOT (WIND_STWPF_BIDCLOSE),GR_NORTH (WIND_STWPF_BIDCLOSE),GR_PANHANDLE (WIND_STWPF_BIDCLOSE),GR_SOUTH (WIND_STWPF_BIDCLOSE),GR_WEST (WIND_STWPF_BIDCLOSE),NORTH (ERCOT) (WIND_STWPF_BIDCLOSE),SOUTH_HOUSTON (WIND_STWPF_BIDCLOSE),WEST (ERCOT) (WIND_STWPF_BIDCLOSE),WEST_NORTH (WIND_STWPF_BIDCLOSE),ERCOT (SOLAR_STPPF_BIDCLOSE),ERCOT (TOTAL_RESOURCE_CAP_OUT),Katy (GASPRICE),Henry (GASPRICE),HB_NORTH (DALMP),HB_NORTH (RTLMP),WZ_Coast (RTLOAD),WZ_ERCOT (RTLOAD),WZ_East (RTLOAD),WZ_FarWest (RTLOAD),WZ_North (RTLOAD),WZ_NorthCentral (RTLOAD),WZ_SouthCentral (RTLOAD),WZ_Southern (RTLOAD),WZ_West (RTLOAD),GR_COASTAL (WINDDATA),GR_ERCOT (WINDDATA),GR_NORTH (WINDDATA),GR_PANHANDLE (WINDDATA),GR_SOUTH (WINDDATA),GR_WEST (WINDDATA),ERCOT (GENERATION_SOLAR_RT),HOURENDING,MARKETDAY,MONTH,YEAR,forecast,DATETIME_LOCAL
2022-06-21 11:00:00+00:00,13209.9004,47904.6605,1920.84,4551.1201,1327.75,14515.7998,7710.1602,3440.76,1228.33,13385.5,168.6,13385.5,901.7,2295.4,1172.1,8847.7,1065.8,1227.5,11092.2,12158.0,0.0,5203.0,6.763,7.335,50.33,58.3825,13661.14,48491.8,1699.59,4604.64,1182.14,14709.72,7818.22,3550.91,1265.43,76.434167,12923.208333,971.021667,789.345,997.61,10088.795833,0.12,6,2022-06-21,JUNE,2022,False,2022-06-21 06:00:00-05:00
2022-06-21 12:00:00+00:00,13485.0996,49123.2202,1986.3,4604.96,1319.49,14921.4004,7984.1201,3555.8201,1266.03,12158.0,124.5,12158.0,769.6,2154.1,1001.4,8108.4,926.3,1035.5,10196.2,11122.5,63.2,5203.0,6.763,7.335,51.5,54.8075,13819.31,49324.4,1754.16,4608.85,1195.01,15020.61,7982.91,3673.31,1270.23,14.345,11982.266667,915.523333,672.479167,802.925,9576.994167,62.476667,7,2022-06-21,JUNE,2022,False,2022-06-21 07:00:00-05:00
2022-06-21 13:00:00+00:00,13845.7998,50414.05,2087.25,4602.2202,1326.85,15338.0,8222.7998,3634.8201,1356.3101,10243.0,85.5,10243.0,567.8,1944.9,797.5,6847.3,703.4,823.4,8716.2,9419.6,1886.2,5203.0,6.763,7.335,53.85,60.465,14207.19,50722.65,1841.94,4597.15,1228.21,15601.19,8176.63,3745.16,1325.17,3.384167,10196.155833,734.6,690.095833,725.2975,8042.778333,2278.1325,8,2022-06-21,JUNE,2022,False,2022-06-21 08:00:00-05:00
2022-06-21 14:00:00+00:00,14707.5996,53249.7898,2219.8999,4629.0298,1387.37,16309.4004,8635.4102,3897.9199,1463.16,8171.8,97.3,8171.8,350.3,1635.2,642.7,5446.3,457.6,704.7,7009.5,7467.1,6306.5,5203.0,6.763,7.335,56.92,57.6925,14788.0,53853.67,2009.67,4678.19,1305.71,16821.46,8744.46,4017.52,1488.67,22.265833,8869.87,431.628333,592.375,749.029167,7074.5725,6501.5975,9,2022-06-21,JUNE,2022,False,2022-06-21 09:00:00-05:00
2022-06-21 15:00:00+00:00,15794.9004,56876.5711,2355.73,4702.04,1501.49,17566.3008,9138.2197,4231.7202,1586.17,7590.2,197.6,7590.2,256.2,1612.4,602.4,4921.6,343.4,776.2,6470.6,6814.0,8762.0,5212.0,6.763,7.335,61.33,43.835,15472.74,57636.61,2208.08,4678.72,1433.43,18434.53,9429.41,4269.92,1709.79,191.0625,11566.703333,446.690833,1097.729167,926.669167,8904.550833,8104.5925,10,2022-06-21,JUNE,2022,False,2022-06-21 10:00:00-05:00
2022-06-21 16:00:00+00:00,16943.5996,61165.8891,2524.3301,4809.9399,1610.9399,19224.5,9746.8496,4587.0,1718.73,7390.2,384.4,7390.2,197.4,1701.9,570.1,4536.4,258.6,937.5,6194.1,6452.7,9792.4,5212.0,6.763,7.335,67.0,48.5525,16337.56,61536.45,2378.8,4708.94,1564.43,19866.91,10196.51,4610.02,1873.28,262.306667,12250.825833,374.5975,1570.555833,925.855833,9117.5075,8628.216667,11,2022-06-21,JUNE,2022,False,2022-06-21 11:00:00-05:00
2022-06-21 17:00:00+00:00,18004.6992,65499.2489,2668.6699,4951.9399,1693.54,20988.5996,10434.9004,4934.8398,1822.0601,7111.3,689.3,7111.3,168.4,1441.1,596.7,4215.8,217.2,1267.5,5626.6,5843.8,9936.2,5212.0,6.763,7.335,79.87,66.2675,17355.18,65609.15,2537.64,4833.08,1675.22,21319.9,10926.12,4993.26,1968.76,490.005,10879.9175,185.3075,1466.175833,881.025833,7857.404167,8937.576667,12,2022-06-21,JUNE,2022,False,2022-06-21 12:00:00-05:00
2022-06-21 18:00:00+00:00,18951.5,69389.9503,2828.8,5008.1001,1818.49,22468.5996,11151.4004,5203.2002,1959.86,7191.3,1143.5,7191.3,173.3,1161.1,689.8,4023.6,216.2,1805.6,5169.5,5385.7,9953.2,5212.0,6.763,7.335,110.0,93.73,18392.46,69258.45,2702.19,4920.92,1781.78,22575.65,11622.21,5281.14,1982.11,876.568333,8779.403333,119.841667,1268.82,737.244167,5776.925833,8672.568333,13,2022-06-21,JUNE,2022,False,2022-06-21 13:00:00-05:00
2022-06-21 19:00:00+00:00,19770.4004,72834.9107,2989.7,5051.7202,1927.76,23769.5,11815.7002,5425.1299,2085.0,7836.4,1693.0,7836.4,215.9,1076.3,887.5,3963.7,259.0,2543.1,5034.3,5293.3,9829.1,5212.0,6.763,7.335,100.0,90.215,19216.7,72314.06,2827.98,4970.28,1882.7,23701.98,12203.48,5482.58,2028.37,1643.968333,7952.243333,168.691667,1232.950833,653.205833,4253.428333,8808.881667,14,2022-06-21,JUNE,2022,False,2022-06-21 14:00:00-05:00
2022-06-21 20:00:00+00:00,20266.5,75145.5801,3036.5,5077.8398,2010.3199,24654.3008,12321.2998,5598.4399,2180.3799,8896.8,2170.7,8896.8,281.1,1118.2,1159.7,4167.1,335.1,3292.6,5269.1,5604.2,9809.1,5212.0,6.763,7.335,111.21,124.675,19803.2,74530.11,2890.17,4929.9,1955.35,24463.21,12698.63,5677.67,2111.99,2254.735,8282.274167,248.943333,1348.575833,727.495833,3702.5225,8646.781667,15,2022-06-21,JUNE,2022,False,2022-06-21 15:00:00-05:00
2022-06-21 21:00:00+00:00,20421.3008,76211.2702,3022.96,5034.4702,2051.01,25134.0996,12610.7998,5698.4399,2238.1899,10265.8,2563.7,10265.8,363.6,1217.3,1592.7,4528.5,434.6,4111.6,5719.6,6154.2,9743.3,5112.0,6.763,7.335,119.9,104.8025,20061.4,75783.38,2930.37,4876.88,2003.83,24879.96,13015.4,5839.55,2175.99,2810.885833,9602.4,372.698333,1660.7075,1048.525,3709.583333,8739.551667,16,2022-06-21,JUNE,2022,False,2022-06-21 16:00:00-05:00
2022-06-21 22:00:00+00:00,20382.4004,76575.3595,2998.4299,5031.9399,2079.05,25356.6992,12779.0,5700.52,2247.3201,11914.7,2808.5,11914.7,455.5,1430.3,2079.8,5140.6,533.6,4828.8,6552.3,7085.9,9465.8,5243.0,6.763,7.335,122.8,88.24,20020.19,76058.17,2895.23,4899.43,2006.3,25116.3,13089.25,5875.93,2155.53,3250.9875,11257.329167,495.385,1855.880833,1775.793333,3879.285,8549.8075,17,2022-06-21,JUNE,2022,False,2022-06-21 17:00:00-05:00
2022-06-21 23:00:00+00:00,20007.0996,76155.2995,2958.48,5014.7402,2076.5801,25365.1992,12894.7002,5599.8901,2238.6101,13603.5,2961.0,13603.5,552.6,1653.9,2468.2,5967.8,636.9,5353.6,7613.0,8249.9,9042.3,5435.0,6.763,7.335,106.96,86.1575,19813.17,75829.43,2912.14,4897.02,2009.33,25024.54,13258.32,5774.44,2140.47,3339.790833,12224.055,567.3925,1840.5025,2280.53,4195.835833,7944.026667,18,2022-06-21,JUNE,2022,False,2022-06-21 18:00:00-05:00
2022-06-22 00:00:00+00:00,19196.0996,74983.73,2971.8101,5029.1802,2075.26,25081.9004,12924.2998,5468.75,2236.4299,14716.5,2875.9,14716.5,653.8,1779.3,2666.1,6741.4,751.4,5448.7,8516.4,9267.8,7684.8,5391.0,6.763,7.335,84.89,81.11,19278.07,74720.53,2853.59,4959.28,2011.73,24539.77,13295.92,5637.22,2144.95,3326.7575,13099.006667,600.810833,2025.733333,2292.986667,4852.714167,6654.55,19,2022-06-21,JUNE,2022,False,2022-06-21 19:00:00-05:00
2022-06-22 01:00:00+00:00,18301.9004,72620.4004,2892.95,5059.1802,2040.02,24235.5,12681.5,5250.0498,2159.3,15129.2,2444.9,15129.2,721.5,1894.0,2710.4,7358.4,833.9,5045.9,9249.4,10083.3,3411.0,5391.0,6.763,7.335,89.7,84.8075,18604.66,72330.07,2735.0,5021.57,1961.86,23649.5,12875.72,5407.27,2074.48,2818.246667,13643.520833,683.8275,2124.4325,2303.67,5713.344167,3437.256667,20,2022-06-21,JUNE,2022,False,2022-06-21 20:00:00-05:00
2022-06-22 02:00:00+00:00,17608.5996,69541.869,2762.97,5048.5898,1936.55,23005.0,12107.7998,5039.7598,2032.6,15281.2,2159.5,15281.2,776.6,1942.7,2678.5,7723.9,918.3,4715.7,9647.2,10565.5,390.3,5431.0,6.763,7.335,91.54,83.0875,17814.74,68994.35,2590.86,5011.71,1879.23,22366.79,12258.27,5101.54,1971.21,2192.260833,13503.011667,549.109167,2068.753333,2354.034167,6338.855833,270.995833,21,2022-06-21,JUNE,2022,False,2022-06-21 21:00:00-05:00
2022-06-22 03:00:00+00:00,16966.0,66985.7889,2680.8999,5036.5098,1894.63,22007.1992,11562.2998,4868.4102,1969.84,15327.6,1761.8,15327.6,874.3,2074.0,2544.2,8073.3,1038.5,4177.3,10111.8,11150.3,0.4,5431.0,6.763,7.335,85.93,73.085,17214.85,66448.27,2476.9,5025.95,1790.13,21284.94,11773.78,4975.73,1906.0,1621.195,13887.215833,708.909167,2045.140833,2320.819167,7191.149167,0.078333,22,2022-06-21,JUNE,2022,False,2022-06-21 22:00:00-05:00
2022-06-22 04:00:00+00:00,16004.4004,62551.891,2483.5601,4927.02,1754.65,20257.0,10767.9004,4564.3701,1792.99,15510.1,1340.3,15510.1,941.8,2280.6,2336.7,8610.7,1112.4,3544.8,10852.9,11965.3,0.0,5431.0,6.763,7.335,65.7,65.07,16341.27,62547.87,2325.52,4952.69,1660.99,19724.95,10991.46,4699.16,1851.84,1520.486667,15671.971667,1126.748333,2316.3275,2119.909167,8588.499167,0.1,23,2022-06-21,JUNE,2022,False,2022-06-21 23:00:00-05:00
2022-06-22 05:00:00+00:00,15036.0,58053.2602,2276.1499,4758.71,1596.54,18584.9004,9903.0,4223.77,1674.1899,15625.2,1036.8,15625.2,976.9,2361.6,2064.1,9185.8,1140.2,2967.4,11517.6,12657.8,0.0,4855.0,6.405,6.612,59.71,56.33,15455.63,58469.93,2146.54,4836.19,1532.24,18158.91,10174.98,4374.98,1790.46,1199.989167,15738.758333,1089.135833,2171.894167,1832.9075,9444.834167,0.096667,0,2022-06-22,JUNE,2022,False,2022-06-22 00:00:00-05:00
2022-06-22 06:00:00+00:00,14111.7998,54294.0006,2109.72,4683.0801,1499.41,17172.3008,9192.2598,3965.0801,1560.35,14821.4,926.7,14821.4,958.1,2067.0,1864.3,9005.3,1121.3,2663.9,11036.2,12157.5,0.0,4855.0,6.405,6.612,51.74,54.6675,14563.4,54428.96,1967.3,4758.52,1410.22,16621.1,9332.6,4089.89,1685.93,864.394167,14335.473333,924.825,1446.76,1650.009167,9449.4825,0.074167,1,2022-06-22,JUNE,2022,False,2022-06-22 01:00:00-05:00
2022-06-22 07:00:00+00:00,13393.7002,51050.8014,1998.45,4608.6802,1416.7,15971.4004,8483.4805,3754.6201,1423.77,14396.0,690.9,14396.0,981.8,1910.4,1616.4,9196.5,1158.8,2177.2,11060.0,12218.8,0.0,4855.0,6.405,6.612,45.14,44.585,13734.91,51151.05,1818.17,4715.13,1305.35,15480.29,8630.21,3879.14,1587.84,679.313333,15192.108333,973.0375,1253.950833,1529.700833,10756.11,0.1025,2,2022-06-22,JUNE,2022,False,2022-06-22 02:00:00-05:00
2022-06-22 08:00:00+00:00,12867.7002,48502.3303,1907.74,4571.5801,1340.25,15022.5,7924.8901,3576.1299,1291.54,13537.4,449.6,13537.4,990.3,1644.6,1371.3,9081.6,1189.5,1684.8,10663.1,11852.6,0.0,4855.0,6.405,6.612,41.47,41.3925,13213.12,48902.32,1756.87,4675.93,1233.22,14741.35,8095.01,3686.03,1500.79,373.988333,14305.145,881.880833,1027.108333,1258.946667,10763.22,0.1,3,2022-06-22,JUNE,2022,False,2022-06-22 03:00:00-05:00
2022-06-22 09:00:00+00:00,12579.4004,47067.8101,1856.21,4556.8901,1319.53,14469.2998,7607.5298,3434.75,1244.2,12497.6,241.7,12497.6,913.1,1422.8,1145.5,8774.5,1117.4,1253.8,10126.4,11243.8,0.0,4855.0,6.405,6.612,41.28,43.7225,12901.27,47359.71,1669.86,4669.11,1190.05,14237.18,7777.7,3546.02,1368.51,160.975833,12469.460833,771.9175,687.298333,1220.679167,9628.5875,0.1,4,2022-06-22,JUNE,2022,False,2022-06-22 04:00:00-05:00
2022-06-22 10:00:00+00:00,12531.0,46392.2296,1805.09,4544.9302,1317.67,14199.0996,7475.1299,3347.3899,1171.92,11310.2,123.2,11310.2,794.5,1242.8,965.1,8184.6,971.1,972.8,9366.3,10337.4,0.0,4855.0,6.405,6.612,42.26,49.4675,12733.09,46628.04,1628.37,4670.79,1173.39,14065.67,7576.64,3488.39,1291.7,75.46,10417.2275,686.75,470.9625,1135.4025,8048.656667,0.1,5,2022-06-22,JUNE,2022,False,2022-06-22 05:00:00-05:00
2022-06-22 11:00:00+00:00,12789.2998,47032.8699,1863.45,4530.4302,1343.85,14337.5,7579.5298,3420.1001,1168.71,9817.1,76.0,9817.1,664.1,1038.1,872.2,7166.7,807.1,857.4,8152.6,8959.7,0.0,4855.0,6.405,6.612,46.32,59.0825,12926.61,46991.11,1643.46,4632.42,1186.9,14138.02,7658.56,3536.72,1268.42,58.750833,8717.79,605.25,372.345,1049.858333,6631.583333,0.101667,6,2022-06-22,JUNE,2022,False,2022-06-22 06:00:00-05:00
2022-06-22 12:00:00+00:00,13060.5996,48274.4396,1927.59,4591.5698,1342.3,14763.4004,7842.0298,3532.49,1214.46,8370.5,56.4,8370.5,540.8,875.5,766.9,6130.9,659.1,765.9,6945.5,7604.6,63.0,4846.0,6.405,6.612,56.3,57.59,13135.29,47916.95,1694.35,4655.11,1205.42,14330.51,7905.51,3623.77,1367.0,102.628333,7809.954167,518.391667,270.053333,997.9025,5920.980833,62.301667,7,2022-06-22,JUNE,2022,False,2022-06-22 07:00:00-05:00
2022-06-22 13:00:00+00:00,13466.2998,49675.9494,2021.9399,4592.9399,1354.74,15238.5,8081.8198,3615.7,1304.01,6520.5,54.6,6520.5,368.2,712.2,617.4,4768.1,458.6,647.4,5414.5,5873.1,1833.4,4846.0,6.405,6.612,57.9,59.975,13628.17,49548.86,1784.44,4636.78,1249.93,14878.3,8149.6,3711.64,1510.0,44.030833,5910.3375,422.885833,189.5775,733.63,4520.215,2411.95,8,2022-06-22,JUNE,2022,False,2022-06-22 08:00:00-05:00
2022-06-22 14:00:00+00:00,14395.2002,52633.0004,2161.2,4624.6401,1416.83,16259.5996,8492.1904,3882.78,1400.5601,4455.9,72.5,4455.9,185.5,484.5,496.7,3216.7,241.6,570.1,3644.2,3885.8,6332.3,4846.0,6.405,6.612,58.87,59.5725,14571.81,52646.6,1943.1,4643.48,1320.63,16019.76,8628.35,3989.48,1530.0,20.101667,3830.891667,187.4725,169.3625,557.0175,2896.935833,6751.113333,9,2022-06-22,JUNE,2022,False,2022-06-22 09:00:00-05:00
2022-06-22 15:00:00+00:00,15526.2998,56344.8495,2313.96,4705.1299,1530.99,17544.1992,8983.2305,4222.6401,1518.4,3198.5,155.5,3198.5,84.2,344.7,481.8,2132.3,115.0,650.6,2432.9,2547.9,8753.4,4846.0,6.405,6.612,60.04,59.99,15639.54,56342.19,2095.93,4712.36,1416.11,17458.16,9198.73,4221.35,1600.0,234.995,3948.911667,71.998333,306.070833,699.7525,2636.095,8138.6325,10,2022-06-22,JUNE,2022,False,2022-06-22 10:00:00-05:00
2022-06-22 16:00:00+00:00,16710.8008,60692.1016,2481.3601,4817.27,1643.03,19233.8008,9580.6299,4584.54,1640.67,2494.4,333.9,2494.4,31.9,286.1,514.8,1327.7,44.4,864.8,1585.2,1629.6,9591.8,4846.0,6.405,6.612,71.55,72.2875,16699.41,60586.19,2272.14,4847.4,1556.39,19040.21,9873.8,4611.84,1685.0,408.345833,3153.233333,34.288333,338.500833,651.648333,1720.450833,8567.331667,11,2022-06-22,JUNE,2022,False,2022-06-22 11:00:00-05:00
2022-06-22 17:00:00+00:00,17803.1992,65038.2596,2629.1799,4936.8101,1733.73,21006.8008,10258.5996,4939.6299,1730.3101,2543.3,595.6,2543.3,29.6,186.4,612.3,1119.4,35.9,1221.8,1285.6,1321.5,9696.9,4846.0,6.405,6.612,95.0,81.7725,17696.12,64699.15,2456.24,4931.1,1668.01,20734.58,10560.64,4923.71,1728.73,661.835833,3083.563333,35.316667,200.385833,604.535,1581.493333,9110.601667,12,2022-06-22,JUNE,2022,False,2022-06-22 12:00:00-05:00
2022-06-22 18:00:00+00:00,18743.0996,68912.8002,2792.73,4975.8301,1858.41,22479.9004,10974.2002,5214.8198,1873.8101,3240.7,888.0,3240.7,53.2,165.7,748.5,1385.3,61.3,1646.2,1533.2,1594.5,9644.2,4846.0,6.405,6.612,115.0,77.4625,18568.63,68489.73,2603.91,5010.2,1777.35,22230.57,11182.11,5248.16,1868.8,932.503333,3777.838333,75.093333,141.51,737.913333,1890.816667,9138.895,13,2022-06-22,JUNE,2022,False,2022-06-22 13:00:00-05:00
2022-06-22 19:00:00+00:00,19591.9004,72370.4114,2963.3101,5007.6499,1969.46,23748.8008,11644.0,5445.4102,1999.88,4283.8,1168.0,4283.8,87.3,249.2,892.1,1887.2,98.8,2064.9,2120.1,2218.9,9365.1,4846.0,6.405,6.612,140.63,89.9325,19440.27,71789.79,2778.89,4980.0,1880.51,23420.85,11790.2,5487.24,2011.83,1102.075,4486.876667,110.44,193.785,865.986667,2214.588333,8732.474167,14,2022-06-22,JUNE,2022,False,2022-06-22 14:00:00-05:00
2022-06-22 20:00:00+00:00,20150.1992,74769.5092,3021.03,5031.4399,2043.8,24614.4004,12181.7998,5626.0298,2100.8101,5251.9,1402.2,5251.9,122.7,399.4,976.4,2351.2,144.4,2379.5,2728.0,2872.4,9299.0,5138.0,6.405,6.612,197.5,127.165,20014.32,73926.04,2887.24,4950.7,1957.43,24149.59,12275.05,5636.75,2054.96,1566.7275,5371.306667,157.181667,260.1325,960.573333,2426.688333,8170.715833,15,2022-06-22,JUNE,2022,False,2022-06-22 15:00:00-05:00
2022-06-22 21:00:00+00:00,20417.5,75955.7496,3017.21,4987.5698,2076.3899,25033.5996,12514.2002,5740.5601,2168.72,6085.1,1675.0,6085.1,146.3,525.2,1125.6,2613.0,181.5,2794.1,3109.5,3291.0,9199.1,5220.0,6.405,6.612,262.43,107.2275,20320.65,75259.82,2907.47,4950.29,1992.92,24589.49,12657.52,5757.71,2083.77,1805.2425,6109.181667,181.276667,378.7475,1067.7525,2676.163333,8145.588333,16,2022-06-22,JUNE,2022,False,2022-06-22 16:00:00-05:00
2022-06-22 22:00:00+00:00,20487.3008,76293.4808,3001.3501,4985.21,2104.77,25061.9004,12707.0996,5763.6499,2182.2,6721.1,1903.2,6721.1,155.8,596.0,1278.1,2788.0,200.7,3170.7,3349.7,3550.4,8626.5,5220.0,6.405,6.612,278.58,138.655,20206.52,75935.38,2951.0,4978.92,2017.78,24873.63,12958.92,5850.41,2098.19,2074.055833,6879.0975,200.504167,410.446667,1278.916667,2915.175833,7955.158333,17,2022-06-22,JUNE,2022,False,2022-06-22 17:00:00-05:00
2022-06-22 23:00:00+00:00,20249.6992,75801.2502,2972.23,4975.29,2095.72,24776.3008,12885.2002,5680.27,2166.54,7305.9,2017.7,7305.9,172.8,688.9,1428.8,2997.7,217.7,3439.2,3649.0,3866.7,8169.2,4928.0,6.405,6.612,229.58,125.955,19785.98,75561.5,2919.46,4947.87,2007.3,24858.83,13128.74,5821.09,2092.23,2272.2625,7510.533333,243.446667,451.718333,1618.848333,2924.258333,7464.071667,18,2022-06-22,JUNE,2022,False,2022-06-22 18:00:00-05:00
2022-06-23 00:00:00+00:00,19683.0,74761.1094,2993.46,5001.0698,2075.0,24267.0996,13016.0,5565.1499,2160.3301,7755.2,1931.8,7755.2,206.4,771.8,1571.8,3273.4,243.8,3503.5,4007.9,4251.7,6871.0,4942.0,6.405,6.612,177.29,133.0375,18931.18,74172.13,2881.35,4943.48,1969.65,24562.63,13136.62,5676.32,2070.91,2115.1925,8240.6325,291.281667,580.180833,2095.533333,3158.4425,6369.411667,19,2022-06-22,JUNE,2022,False,2022-06-22 19:00:00-05:00
2022-06-23 01:00:00+00:00,18962.9004,72641.2004,2912.1699,5046.1499,2041.79,23415.5,12844.2002,5349.02,2069.47,7957.7,1504.5,7957.7,254.4,899.9,1626.2,3672.7,290.7,3137.2,4529.8,4820.5,3040.4,5440.0,6.405,6.612,203.11,89.0725,18134.67,71821.16,2779.13,5016.35,1927.95,23706.93,12828.13,5413.15,2014.87,1747.210833,9020.870833,361.1425,1082.970833,2236.130833,3593.418333,4053.1125,20,2022-06-22,JUNE,2022,False,2022-06-22 20:00:00-05:00
2022-06-23 02:00:00+00:00,18298.5996,69774.0789,2774.71,5057.7202,1946.89,22333.0996,12293.0996,5131.1299,1938.83,8761.1,1202.1,8761.1,353.6,1050.4,1763.2,4391.8,394.2,2953.0,5413.9,5808.1,369.1,6203.0,6.405,6.612,175.92,90.0775,17597.76,69019.44,2634.56,4974.43,1851.38,22598.14,12225.26,5183.54,1954.36,1377.08,9682.6725,455.943333,1355.670833,2247.746667,4246.235,587.7725,21,2022-06-22,JUNE,2022,False,2022-06-22 21:00:00-05:00
2022-06-23 03:00:00+00:00,17606.8008,67175.2609,2683.8201,5046.0,1904.58,21346.5996,11733.7002,4963.8301,1889.9301,10093.4,979.7,10093.4,488.3,1295.7,1938.5,5391.2,545.4,2862.6,6685.4,7230.8,0.3,6203.0,6.405,6.612,101.09,77.075,17036.99,66612.44,2486.15,5007.5,1780.07,21602.86,11772.44,5009.99,1916.43,1092.705833,11310.330833,672.734167,1676.616667,2288.019167,5580.253333,0.094167,22,2022-06-22,JUNE,2022,False,2022-06-22 22:00:00-05:00
2022-06-23 04:00:00+00:00,16514.0996,62839.4387,2490.72,4950.5601,1767.29,19809.1992,10943.7998,4637.98,1725.79,11407.0,778.5,11407.0,602.0,1599.7,1988.7,6438.1,693.2,2669.8,8044.0,8737.2,0.0,6257.0,6.405,6.612,65.15,66.23,16116.06,62693.81,2313.24,4999.56,1654.58,20102.39,10989.93,4697.52,1820.54,876.68,13088.578333,765.684167,2014.411667,2220.473333,7211.325833,0.0775,23,2022-06-22,JUNE,2022,False,2022-06-22 23:00:00-05:00
2022-06-23 05:00:00+00:00,15383.9004,58292.8198,2282.51,4796.4399,1611.36,18284.1992,10056.7002,4255.8301,1621.88,12043.9,602.0,12043.9,652.2,1805.0,1867.2,7117.5,770.4,2357.5,8916.0,9686.4,0.0,6258.0,6.488,6.586,55.02,54.385,15128.86,58393.59,2121.58,4920.34,1517.38,18420.86,10158.63,4391.86,1734.08,784.268333,14030.544167,725.8875,2189.248333,2151.375833,8179.764167,0.094167,0,2022-06-23,JUNE,2022,False,2022-06-23 00:00:00-05:00
2022-06-23 06:00:00+00:00,13542.5996,52605.11,1910.6899,4684.9102,1416.9399,16616.5,8994.7803,3926.8101,1511.88,12976.6,480.3,12976.6,781.9,2174.1,1768.6,7771.7,854.5,2124.7,9997.4,10851.9,0.0,6258.0,6.488,6.586,44.27,44.845,14236.39,54462.49,1946.94,4847.37,1411.48,16978.36,9359.24,4023.88,1658.82,577.2525,14795.5,749.57,2350.635833,1972.745833,9145.2975,0.100833,1,2022-06-23,JUNE,2022,False,2022-06-23 01:00:00-05:00
2022-06-23 07:00:00+00:00,12722.4004,49429.2403,1804.61,4621.02,1327.84,15536.5996,8307.4102,3688.5601,1420.8,13201.5,350.7,13201.5,803.1,2210.4,1557.7,8279.6,873.6,1787.2,10540.7,11414.3,0.0,6258.0,6.488,6.586,47.28,47.0225,13517.71,51335.55,1814.44,4747.05,1338.75,15895.81,8695.68,3787.88,1538.23,342.078333,14650.7675,803.278333,2547.340833,1826.324167,9131.746667,0.093333,2,2022-06-23,JUNE,2022,False,2022-06-23 02:00:00-05:00
2022-06-23 08:00:00+00:00,12117.5,47001.0597,1723.4301,4583.1201,1255.8199,14752.7998,7744.7998,3483.24,1340.35,12892.8,248.8,12892.8,766.0,2181.6,1310.6,8385.8,838.4,1453.4,10601.0,11439.4,0.0,6258.0,6.488,6.586,42.83,43.9125,12949.97,48955.54,1717.59,4688.09,1282.42,15050.76,8133.38,3657.42,1475.93,291.968333,14180.173333,785.000833,2687.158333,1592.143333,8823.900833,0.1,3,2022-06-23,JUNE,2022,False,2022-06-23 03:00:00-05:00
2022-06-23 09:00:00+00:00,11827.5996,45441.3297,1678.11,4547.4902,1220.89,14163.2002,7375.0098,3333.46,1295.5699,12370.5,177.7,12370.5,719.0,2120.3,1114.3,8239.2,802.0,1197.7,10370.8,11172.8,0.0,6258.0,6.488,6.586,41.41,42.7,12629.93,47314.85,1686.78,4755.0,1233.47,14453.5,7764.55,3369.24,1422.37,172.080833,13331.253333,718.4925,2578.79,1406.539167,8455.35,0.1,4,2022-06-23,JUNE,2022,False,2022-06-23 04:00:00-05:00
2022-06-23 10:00:00+00:00,11804.2002,44733.1803,1649.6,4522.6401,1202.55,13865.7002,7196.8398,3244.49,1247.16,11636.1,139.1,11636.1,663.6,2025.0,988.6,7819.8,750.0,1033.3,9852.8,10602.8,0.0,6258.0,6.488,6.586,41.63,43.21,12556.53,46744.32,1648.1,4732.99,1202.47,14323.45,7530.42,3373.57,1376.79,172.519167,12585.605,737.520833,2491.443333,1179.833333,8004.289167,0.1,5,2022-06-23,JUNE,2022,False,2022-06-23 05:00:00-05:00
2022-06-23 11:00:00+00:00,12071.7998,45332.9805,1699.8101,4505.3101,1206.52,13999.4004,7290.96,3306.5801,1252.6,10661.0,126.3,10661.0,591.5,1954.1,950.4,7038.7,670.5,974.1,9016.4,9686.9,0.0,6258.0,6.488,6.586,43.18,42.565,12675.89,46987.43,1663.12,4678.91,1206.5,14480.11,7581.22,3328.14,1373.55,100.44,12052.465833,684.9825,2398.760833,1054.3725,7813.909167,0.1,6,2022-06-23,JUNE,2022,False,2022-06-23 06:00:00-05:00
